,date,btl_rating,tln_rating,alp_rating,problem1,problem2,problem3,chance1,chance2,chance3
0,2019-04-10,norating,norating,norating,,,,,,
0,2019-04-11,norating,norating,norating,,,,,,
0,2019-04-12,norating,norating,norating,,,,,,
0,2019-04-13,norating,norating,norating,,,,,,
0,2019-04-14,norating,norating,norating,,,,,,
0,2019-04-15,norating,norating,norating,,,,,,
0,2019-04-16,norating,norating,norating,,,,,,
0,2019-04-17,norating,norating,norating,,,,,,
0,2019-04-18,norating,norating,norating,,,,,,
0,2019-04-19,norating,norating,norating,,,,,,
0,2019-04-20,norating,norating,norating,,,,,,
0,2019-04-21,norating,norating,norating,,,,,,
0,2019-04-22,norating,norating,norating,,,,,,
0,2019-04-23,norating,norating,norating,,,,,,
0,2019-04-24,norating,norating,norating,,,,,,
0,2019-04-25,norating,norating,norating,,,,,,
0,2019-04-26,norating,norating,norating,,,,,,
0,2019-04-27,norating,norating,norating,,,,,,
0,2019-04-28,norating,norating,norating,,,,,,
0,2019-04-29,norating,norating,norating,,,,,,
0,2019-04-30,norating,norating,norating,,,,,,
0,2019-05-01,norating,norating,norating,,,,,,
0,2019-05-02,norating,norating,norating,,,,,,
0,2019-05-03,norating,norating,norating,,,,,,
0,2019-05-04,norating,norating,norating,,,,,,
0,2019-05-05,norating,norating,norating,,,,,,
0,2019-05-06,norating,norating,norating,,,,,,
0,2019-05-07,norating,norating,norating,,,,,,
0,2019-05-08,norating,norating,norating,,,,,,
0,2019-05-09,norating,norating,norating,,,,,,
0,2019-05-10,norating,norating,norating,,,,,,
0,2019-05-11,norating,norating,norating,,,,,,
0,2019-05-12,norating,norating,norating,,,,,,
0,2019-05-13,norating,norating,norating,,,,,,
0,2019-05-14,norating,norating,norating,,,,,,
0,2019-05-15,norating,norating,norating,,,,,,
0,2019-05-16,norating,norating,norating,,,,,,
0,2019-05-17,norating,norating,norating,,,,,,
0,2019-05-18,norating,norating,norating,,,,,,
0,2019-05-19,norating,norating,norating,,,,,,
0,2019-05-20,norating,norating,norating,,,,,,
0,2019-05-21,norating,norating,norating,,,,,,
0,2019-05-22,norating,norating,norating,,,,,,
0,2019-05-23,norating,norating,norating,,,,,,
0,2019-05-24,norating,norating,norating,,,,,,
0,2019-05-25,norating,norating,norating,,,,,,
0,2019-05-26,norating,norating,norating,,,,,,
0,2019-05-27,norating,norating,norating,,,,,,
0,2019-05-28,norating,norating,norating,,,,,,
0,2019-05-29,norating,norating,norating,,,,,,
0,2019-05-30,norating,norating,norating,,,,,,
0,2019-05-31,norating,norating,norating,,,,,,
0,2019-06-01,norating,norating,norating,,,,,,
0,2019-06-02,norating,norating,norating,,,,,,
0,2019-06-03,norating,norating,norating,,,,,,
0,2019-06-04,norating,norating,norating,,,,,,
0,2019-06-05,norating,norating,norating,,,,,,
0,2019-06-06,norating,norating,norating,,,,,,
0,2019-06-07,norating,norating,norating,,,,,,
0,2019-06-08,norating,norating,norating,,,,,,
0,2019-06-09,norating,norating,norating,,,,,,
0,2019-06-10,norating,norating,norating,,,,,,
0,2019-06-11,norating,norating,norating,,,,,,
0,2019-06-12,norating,norating,norating,,,,,,
0,2019-06-13,norating,norating,norating,,,,,,
0,2019-06-14,norating,norating,norating,,,,,,
0,2019-06-15,norating,norating,norating,,,,,,
0,2019-06-16,norating,norating,norating,,,,,,
0,2019-06-17,norating,norating,norating,,,,,,
0,2019-06-18,norating,norating,norating,,,,,,
0,2019-06-19,norating,norating,norating,,,,,,
0,2019-06-20,norating,norating,norating,,,,,,
0,2019-06-21,norating,norating,norating,,,,,,
0,2019-06-22,norating,norating,norating,,,,,,
0,2019-06-23,norating,norating,norating,,,,,,
0,2019-06-24,norating,norating,norating,,,,,,
0,2019-06-25,norating,norating,norating,,,,,,
0,2019-06-26,norating,norating,norating,,,,,,
0,2019-06-27,norating,norating,norating,,,,,,
0,2019-06-28,norating,norating,norating,,,,,,
0,2019-06-29,norating,norating,norating,,,,,,
0,2019-06-30,norating,norating,norating,,,,,,
0,2019-07-01,norating,norating,norating,,,,,,
0,2019-07-02,norating,norating,norating,,,,,,
0,2019-07-03,norating,norating,norating,,,,,,
0,2019-07-04,norating,norating,norating,,,,,,
0,2019-07-05,norating,norating,norating,,,,,,
0,2019-07-06,norating,norating,norating,,,,,,
0,2019-07-07,norating,norating,norating,,,,,,
0,2019-07-08,norating,norating,norating,,,,,,
0,2019-07-09,norating,norating,norating,,,,,,
0,2019-07-10,norating,norating,norating,,,,,,
0,2019-07-11,norating,norating,norating,,,,,,
0,2019-07-12,norating,norating,norating,,,,,,
0,2019-07-13,norating,norating,norating,,,,,,
0,2019-07-14,norating,norating,norating,,,,,,
0,2019-07-15,norating,norating,norating,,,,,,
0,2019-07-16,norating,norating,norating,,,,,,
0,2019-07-17,norating,norating,norating,,,,,,
0,2019-07-18,norating,norating,norating,,,,,,
0,2019-07-19,norating,norating,norating,,,,,,
0,2019-07-20,norating,norating,norating,,,,,,
0,2019-07-21,norating,norating,norating,,,,,,
0,2019-07-22,norating,norating,norating,,,,,,
0,2019-07-23,norating,norating,norating,,,,,,
0,2019-07-24,norating,norating,norating,,,,,,
0,2019-07-25,norating,norating,norating,,,,,,
0,2019-07-26,norating,norating,norating,,,,,,
0,2019-07-27,norating,norating,norating,,,,,,
0,2019-07-28,norating,norating,norating,,,,,,
0,2019-07-29,norating,norating,norating,,,,,,
0,2019-07-30,norating,norating,norating,,,,,,
0,2019-07-31,norating,norating,norating,,,,,,
0,2019-08-01,norating,norating,norating,,,,,,
0,2019-08-02,norating,norating,norating,,,,,,
0,2019-08-03,norating,norating,norating,,,,,,
0,2019-08-04,norating,norating,norating,,,,,,
0,2019-08-05,norating,norating,norating,,,,,,
0,2019-08-06,norating,norating,norating,,,,,,
0,2019-08-07,norating,norating,norating,,,,,,
0,2019-08-08,norating,norating,norating,,,,,,
0,2019-08-09,norating,norating,norating,,,,,,
0,2019-08-10,norating,norating,norating,,,,,,
0,2019-08-11,norating,norating,norating,,,,,,
0,2019-08-12,norating,norating,norating,,,,,,
0,2019-08-13,norating,norating,norating,,,,,,
0,2019-08-14,norating,norating,norating,,,,,,
0,2019-08-15,norating,norating,norating,,,,,,
0,2019-08-16,norating,norating,norating,,,,,,
0,2019-08-17,norating,norating,norating,,,,,,
0,2019-08-18,norating,norating,norating,,,,,,
0,2019-08-19,norating,norating,norating,,,,,,
0,2019-08-20,norating,norating,norating,,,,,,
0,2019-08-21,norating,norating,norating,,,,,,
0,2019-08-22,norating,norating,norating,,,,,,
0,2019-08-23,norating,norating,norating,,,,,,
0,2019-08-24,norating,norating,norating,,,,,,
0,2019-08-25,norating,norating,norating,,,,,,
0,2019-08-26,norating,norating,norating,,,,,,
0,2019-08-27,norating,norating,norating,,,,,,
0,2019-08-28,norating,norating,norating,,,,,,
0,2019-08-29,norating,norating,norating,,,,,,
0,2019-08-30,norating,norating,norating,,,,,,
0,2019-08-31,norating,norating,norating,,,,,,
0,2019-09-01,norating,norating,norating,,,,,,
0,2019-09-02,norating,norating,norating,,,,,,
0,2019-09-03,norating,norating,norating,,,,,,
0,2019-09-04,norating,norating,norating,,,,,,
0,2019-09-05,norating,norating,norating,,,,,,
0,2019-09-06,norating,norating,norating,,,,,,
0,2019-09-07,norating,norating,norating,,,,,,
0,2019-09-08,norating,norating,norating,,,,,,
0,2019-09-09,norating,norating,norating,,,,,,
0,2019-09-10,norating,norating,norating,,,,,,
0,2019-09-11,norating,norating,norating,,,,,,
0,2019-09-12,norating,norating,norating,,,,,,
0,2019-09-13,norating,norating,norating,,,,,,
0,2019-09-14,norating,norating,norating,,,,,,
0,2019-09-15,norating,norating,norating,,,,,,
0,2019-09-16,norating,norating,norating,,,,,,
0,2019-09-17,norating,norating,norating,,,,,,
0,2019-09-18,norating,norating,norating,,,,,,
0,2019-09-19,norating,norating,norating,,,,,,
0,2019-09-20,norating,norating,norating,,,,,,
0,2019-09-21,norating,norating,norating,,,,,,
0,2019-09-22,norating,norating,norating,,,,,,
0,2019-09-23,norating,norating,norating,,,,,,
0,2019-09-24,norating,norating,norating,,,,,,
0,2019-09-25,norating,norating,norating,,,,,,
0,2019-09-26,norating,norating,norating,,,,,,
0,2019-09-27,norating,norating,norating,,,,,,
0,2019-09-28,norating,norating,norating,,,,,,
0,2019-09-29,norating,norating,norating,,,,,,
0,2019-09-30,norating,norating,norating,,,,,,
0,2019-10-01,norating,norating,norating,,,,,,
0,2019-10-02,norating,norating,norating,,,,,,
0,2019-10-03,norating,norating,norating,,,,,,
0,2019-10-04,norating,norating,norating,,,,,,
0,2019-10-05,norating,norating,norating,,,,,,
0,2019-10-06,norating,norating,norating,,,,,,
0,2019-10-07,norating,norating,norating,,,,,,
0,2019-10-08,norating,norating,norating,,,,,,
0,2019-10-09,norating,norating,norating,,,,,,
0,2019-10-10,norating,norating,norating,,,,,,
0,2019-10-11,norating,norating,norating,,,,,,
0,2019-10-12,norating,norating,norating,,,,,,
0,2019-10-13,norating,norating,norating,,,,,,
0,2019-10-14,norating,norating,norating,,,,,,
0,2019-10-15,norating,norating,norating,,,,,,
0,2019-10-16,norating,norating,norating,,,,,,
0,2019-10-17,norating,norating,norating,,,,,,
0,2019-10-18,norating,norating,norating,,,,,,
0,2019-10-19,norating,norating,norating,,,,,,
0,2019-10-20,norating,norating,norating,,,,,,
0,2019-10-21,norating,norating,norating,,,,,,
0,2019-10-22,norating,norating,norating,,,,,,
0,2019-10-23,norating,norating,norating,,,,,,
0,2019-10-24,norating,norating,norating,,,,,,
0,2019-10-25,norating,norating,norating,,,,,,
0,2019-10-26,norating,norating,norating,,,,,,
0,2019-10-27,norating,norating,norating,,,,,,
0,2019-10-28,norating,norating,norating,,,,,,
0,2019-10-29,norating,norating,norating,,,,,,
0,2019-10-30,norating,norating,norating,,,,,,
0,2019-10-31,norating,norating,norating,,,,,,
0,2019-11-01,norating,norating,norating,,,,,,
0,2019-11-02,norating,norating,norating,,,,,,
0,2019-11-03,norating,norating,norating,,,,,,
0,2019-11-04,norating,norating,norating,,,,,,
0,2019-11-05,norating,norating,norating,,,,,,
0,2019-11-06,norating,norating,norating,,,,,,
0,2019-11-07,norating,norating,norating,,,,,,
0,2019-11-08,norating,norating,norating,,,,,,
0,2019-11-09,norating,norating,norating,,,,,,
0,2019-11-10,norating,norating,norating,,,,,,
0,2019-11-11,norating,norating,norating,,,,,,
0,2019-11-12,norating,norating,norating,,,,,,
0,2019-11-13,norating,norating,norating,,,,,,
0,2019-11-14,norating,norating,norating,,,,,,
0,2019-11-15,norating,norating,norating,,,,,,
0,2019-11-16,norating,norating,norating,,,,,,
0,2019-11-17,norating,norating,norating,,,,,,
0,2019-11-18,norating,norating,norating,,,,,,
0,2019-11-19,norating,norating,norating,,,,,,
0,2019-11-20,norating,norating,norating,,,,,,
0,2019-11-21,norating,norating,norating,,,,,,
0,2019-11-22,low,low,low,,,,,,
0,2019-11-23,low,low,low,storm-slab,,,Possible,,
0,2019-11-24,low,low,moderate,wind-slab,,,Possible,,
0,2019-11-25,low,low,moderate,wind-slab,,,Possible,,
0,2019-11-26,low,low,moderate,wind-slab,,,Possible,,
0,2019-11-27,low,low,moderate,wind-slab,,,Possible,,
0,2019-11-28,low,low,moderate,wind-slab,,,Possible,,
0,2019-11-29,low,low,low,wind-slab,,,Possible,,
0,2019-11-30,low,low,low,wind-slab,,,Unlikely,,
0,2019-12-01,low,low,low,wind-slab,,,Unlikely,,
0,2019-12-02,low,low,low,,,,,,
0,2019-12-03,low,low,moderate,wind-slab,,,Likely,,
0,2019-12-04,low,moderate,considerable,storm-slab,,,Likely,,
0,2019-12-05,low,moderate,considerable,storm-slab,,,Likely,,
0,2019-12-06,low,moderate,moderate,storm-slab,,,Possible,,
0,2019-12-07,low,moderate,moderate,storm-slab,,,Possible,,
0,2019-12-08,low,moderate,moderate,storm-slab,,,Possible,,
0,2019-12-09,low,moderate,moderate,storm-slab,,,Possible,,
0,2019-12-10,low,moderate,moderate,storm-slab,,,Possible,,
0,2019-12-11,low,moderate,moderate,storm-slab,,,Possible,,
0,2019-12-12,low,moderate,moderate,storm-slab,,,Possible,,
0,2019-12-13,low,moderate,moderate,storm-slab,,,Likely,,
0,2019-12-14,moderate,moderate,moderate,storm-slab,,,Possible,,
0,2019-12-15,moderate,moderate,moderate,storm-slab,,,Likely,,
0,2019-12-16,low,moderate,moderate,persistent-slab,,,Possible,,
0,2019-12-17,low,moderate,moderate,persistent-slab,,,Possible,,
0,2019-12-18,low,moderate,moderate,persistent-slab,,,Possible,,
0,2019-12-19,low,moderate,moderate,wind-slab,persistent-slab,,Likely,Possible,
0,2019-12-20,high,high,high,storm-slab,persistent-slab,,likely,Likely,
0,2019-12-21,high,high,high,storm-slab,persistent-slab,,likely,likely,
0,2019-12-22,high,high,high,storm-slab,persistent-slab,,likely,likely,
0,2019-12-23,considerable,considerable,high,storm-slab,persistent-slab,,likely,Possible,
0,2019-12-24,considerable,considerable,considerable,storm-slab,persistent-slab,,Likely,Likely,
0,2019-12-25,moderate,considerable,considerable,persistent-slab,storm-slab,,Likely,Likely,
0,2019-12-26,moderate,considerable,considerable,persistent-slab,,,Likely,,
0,2019-12-27,moderate,moderate,considerable,persistent-slab,wind-slab,,Possible,Likely,
0,2019-12-28,moderate,moderate,considerable,persistent-slab,wind-slab,,Possible,Possible,
0,2019-12-29,low,moderate,moderate,persistent-slab,wind-slab,,Possible,Possible,
0,2019-12-30,low,moderate,moderate,persistent-slab,,,Possible,,
0,2019-12-31,moderate,considerable,considerable,wind-slab,persistent-slab,,Likely,Possible,
