"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-116.34","51.44","YOHO PARK","11790J1","2020-01-23","2020","01","23","","-2.1","","-4.8","","-3.5","","21.5","","0.0","","","","","","","M","97","","26","","52",""
"-116.34","51.44","YOHO PARK","11790J1","2020-01-24","2020","01","24","","0.4","","-2.3","","-0.9","","18.9","","0.0","","","","","","","M","101","","26","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2020-01-25","2020","01","25","","1.2","","-5.4","","-2.1","","20.1","","0.0","","","","","","","M","102","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-01-26","2020","01","26","","-1.2","","-8.0","","-4.6","","22.6","","0.0","","","","","","","M","100","","27","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2020-01-27","2020","01","27","","-0.4","","-5.3","","-2.9","","20.9","","0.0","","","","","","","M","100","","26","","36",""
"-116.34","51.44","YOHO PARK","11790J1","2020-01-28","2020","01","28","","-2.4","","-6.7","","-4.5","","22.5","","0.0","","","","","","","M","99","","26","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2020-01-29","2020","01","29","","-3.2","","-6.9","","-5.0","","23.0","","0.0","","","","","","","M","98","","26","","53",""
"-116.34","51.44","YOHO PARK","11790J1","2020-01-30","2020","01","30","","0.0","","-8.7","","-4.4","","22.4","","0.0","","","","","","","M","100","","26","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2020-01-31","2020","01","31","","-0.8","","-5.1","","-2.9","","20.9","","0.0","","","","","","","M","111","","26","","47",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-01","2020","02","01","","1.4","","-8.0","","-3.3","","21.3","","0.0","","","","","","","M","124","","24","","63",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-02","2020","02","02","","-3.8","","-12.8","","-8.3","","26.3","","0.0","","","","","","","M","120","","24","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-03","2020","02","03","","-6.0","","-16.4","","-11.2","","29.2","","0.0","","","","","","","M","116","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-04","2020","02","04","","-13.2","","-19.3","","-16.3","","34.3","","0.0","","","","","","","M","115","","27","","56",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-05","2020","02","05","","-9.5","","-14.3","","-11.9","","29.9","","0.0","","","","","","","M","117","","27","","58",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-06","2020","02","06","","-3.4","","-12.3","","-7.9","","25.9","","0.0","","","","","","","M","120","","24","","34",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-07","2020","02","07","","1.5","","-10.6","","-4.6","","22.6","","0.0","","","","","","","M","117","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-08","2020","02","08","","-3.1","","-18.7","","-10.9","","28.9","","0.0","","","","","","","M","121","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-09","2020","02","09","","-6.7","","-20.7","","-13.7","","31.7","","0.0","","","","","","","M","119","","25","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-10","2020","02","10","","-1.9","","-13.2","","-7.6","","25.6","","0.0","","","","","","","M","117","","25","","40",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-11","2020","02","11","","-3.4","","-8.3","","-5.8","","23.8","","0.0","","","","","","","M","118","","28","","51",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-12","2020","02","12","","-2.5","","-10.4","","-6.4","","24.4","","0.0","","","","","","","M","128","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-13","2020","02","13","","-2.8","","-8.8","","-5.8","","23.8","","0.0","","","","","","","M","125","","27","","55",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-14","2020","02","14","","-0.2","","-7.3","","-3.7","","21.7","","0.0","","","","","","","M","126","","23","","46",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-15","2020","02","15","","-2.2","","-7.9","","-5.1","","23.1","","0.0","","","","","","","M","124","","26","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-16","2020","02","16","","-1.4","","-11.2","","-6.3","","24.3","","0.0","","","","","","","M","125","","24","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-17","2020","02","17","","-2.8","","-13.3","","-8.1","","26.1","","0.0","","","","","","","M","123","","26","","36",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-18","2020","02","18","","-5.1","","-20.4","","-12.7","","30.7","","0.0","","","","","","","M","121","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-19","2020","02","19","","-3.0","","-23.2","","-13.1","","31.1","","0.0","","","","","","","M","119","","27","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-20","2020","02","20","","-3.7","","-16.2","","-10.0","","28.0","","0.0","","","","","","","M","117","","26","","51",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-21","2020","02","21","","-2.3","","-12.0","","-7.1","","25.1","","0.0","","","","","","","M","117","","25","","53",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-22","2020","02","22","","-1.4","","-14.2","","-7.8","","25.8","","0.0","","","","","","","M","117","","26","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-23","2020","02","23","","-2.3","","-18.0","","-10.1","","28.1","","0.0","","","","","","","M","116","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-24","2020","02","24","","-0.9","","-12.9","","-6.9","","24.9","","0.0","","","","","","","M","119","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-25","2020","02","25","","-4.0","","-20.6","","-12.3","","30.3","","0.0","","","","","","","M","120","","26","","44",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-26","2020","02","26","","-2.7","","-7.7","","-5.2","","23.2","","0.0","","","","","","","M","120","","25","","47",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-27","2020","02","27","","0.7","","-6.0","","-2.6","","20.6","","0.0","","","","","","","M","121","","27","","44",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-28","2020","02","28","","2.4","","-2.8","","-0.2","","18.2","","0.0","","","","","","","M","122","","27","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2020-02-29","2020","02","29","","-1.2","","-6.8","","-4.0","","22.0","","0.0","","","","","","","M","129","","22","","56",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-01","2020","03","01","","1.0","","-10.5","","-4.8","","22.8","","0.0","","","","","","","M","126","","26","","56",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-02","2020","03","02","","0.0","","-6.7","","-3.3","","21.3","","0.0","","","","","","","M","124","","27","","60",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-03","2020","03","03","","0.2","","-3.9","","-1.9","","19.9","","0.0","","","","","","","M","128","","23","","60",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-04","2020","03","04","","-1.4","","-8.7","","-5.0","","23.0","","0.0","","","","","","","M","136","","24","","59",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-05","2020","03","05","","-1.7","","-11.0","","-6.3","","24.3","","0.0","","","","","","","M","131","","26","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-06","2020","03","06","","0.7","","-4.1","","-1.7","","19.7","","0.0","","","","","","","M","129","","26","","35",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-07","2020","03","07","","-3.1","","-12.3","","-7.7","","25.7","","0.0","","","","","","","M","139","","6","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-08","2020","03","08","","1.5","","-17.6","","-8.0","","26.0","","0.0","","","","","","","M","139","","25","","34",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-09","2020","03","09","","0.1","","-15.4","","-7.6","","25.6","","0.0","","","","","","","M","133","","25","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-10","2020","03","10","","-4.3","","-12.9","","-8.6","","26.6","","0.0","","","","","","","M","132","","27","","46",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-11","2020","03","11","","1.7","","-8.3","","-3.3","","21.3","","0.0","","","","","","","M","131","","26","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-12","2020","03","12","","-1.6","","-16.2","","-8.9","","26.9","","0.0","","","","","","","M","130","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-13","2020","03","13","","-10.7","","-20.4","","-15.6","","33.6","","0.0","","","","","","","M","134","","7","","48",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-14","2020","03","14","","-14.0","","-22.3","","-18.2","","36.2","","0.0","","","","","","","M","132","","8","","53",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-15","2020","03","15","","-0.6","","-29.3","","-15.0","","33.0","","0.0","","","","","","","M","131","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-16","2020","03","16","","3.6","","-20.3","","-8.3","","26.3","","0.0","","","","","","","M","130","","26","","36",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-17","2020","03","17","","5.6","","-15.0","","-4.7","","22.7","","0.0","","","","","","","M","127","","9","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-18","2020","03","18","","5.4","","-8.9","","-1.7","","19.7","","0.0","","","","","","","M","126","","4","","35",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-19","2020","03","19","","3.8","","-11.0","","-3.6","","21.6","","0.0","","","","","","","M","124","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-20","2020","03","20","","5.9","","-18.0","","-6.0","","24.0","","0.0","","","","","","","M","123","","27","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-21","2020","03","21","","5.8","","-12.6","","-3.4","","21.4","","0.0","","","","","","","M","122","","26","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-22","2020","03","22","","3.8","","-14.6","","-5.4","","23.4","","0.0","","","","","","","M","121","","25","","52",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-23","2020","03","23","","3.3","","-6.0","","-1.3","","19.3","","0.0","","","","","","","M","120","","25","","48",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-24","2020","03","24","","5.0","","-8.0","","-1.5","","19.5","","0.0","","","","","","","M","127","","27","","32",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-25","2020","03","25","","3.1","","-12.4","","-4.7","","22.7","","0.0","","","","","","","M","127","","25","","44",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-26","2020","03","26","","1.3","","-9.7","","-4.2","","22.2","","0.0","","","","","","","M","124","","26","","50",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-27","2020","03","27","","1.5","","-5.5","","-2.0","","20.0","","0.0","","","","","","","M","124","","27","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-28","2020","03","28","","5.9","","-2.5","","1.7","","16.3","","0.0","","","","","","","M","123","","25","","52",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-29","2020","03","29","","6.1","","-2.9","","1.6","","16.4","","0.0","","","","","","","M","121","","27","","52",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-30","2020","03","30","","1.3","","-6.0","","-2.4","","20.4","","0.0","","","","","","","M","126","","26","","56",""
"-116.34","51.44","YOHO PARK","11790J1","2020-03-31","2020","03","31","","0.0","","-11.4","","-5.7","","23.7","","0.0","","","","","","","M","127","","6","","35",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-01","2020","04","01","","-5.9","","-15.4","","-10.6","","28.6","","0.0","","","","","","","M","127","","5","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-02","2020","04","02","","-3.0","","-19.7","","-11.4","","29.4","","0.0","","","","","","","M","126","","25","","34",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-03","2020","04","03","","2.9","","-13.4","","-5.3","","23.3","","0.0","","","","","","","M","128","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-04","2020","04","04","","1.2","","-16.3","","-7.6","","25.6","","0.0","","","","","","","M","132","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-05","2020","04","05","","3.8","","-16.3","","-6.3","","24.3","","0.0","","","","","","","M","130","","25","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-06","2020","04","06","","3.5","","-8.1","","-2.3","","20.3","","0.0","","","","","","","M","128","","27","","54",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-07","2020","04","07","","4.3","","-4.6","","-0.2","","18.2","","0.0","","","","","","","M","127","","23","","66",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-08","2020","04","08","","6.3","","-12.6","","-3.2","","21.2","","0.0","","","","","","","M","125","","26","","47",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-09","2020","04","09","","11.6","","-5.4","","3.1","","14.9","","0.0","","","","","","","M","123","","24","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-10","2020","04","10","","11.1","","-4.1","","3.5","","14.5","","0.0","","","","","","","M","117","","25","","54",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-11","2020","04","11","","0.2","","-11.9","","-5.9","","23.9","","0.0","","","","","","","M","115","","8","","31",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-12","2020","04","12","","0.7","","-16.9","","-8.1","","26.1","","0.0","","","","","","","M","113","","26","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-13","2020","04","13","","5.6","","-17.9","","-6.2","","24.2","","0.0","","","","","","","M","113","","25","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-14","2020","04","14","","6.0","","-3.2","","1.4","","16.6","","0.0","","","","","","","M","110","","26","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-15","2020","04","15","","6.7","","-6.7","","0.0","","18.0","","0.0","","","","","","","M","108","","27","","31",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-16","2020","04","16","","9.2","","-13.1","","-1.9","","19.9","","0.0","","","","","","","M","108","","25","","46",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-17","2020","04","17","","4.6","","-3.1","","0.8","","17.2","","0.0","","","","","","","M","103","","27","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-18","2020","04","18","","7.2","","-3.5","","1.8","","16.2","","0.0","","","","","","","M","100","","26","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-19","2020","04","19","","10.3","","-6.1","","2.1","","15.9","","0.0","","","","","","","M","98","","25","","44",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-20","2020","04","20","","12.7","","-4.3","","4.2","","13.8","","0.0","","","","","","","M","91","","24","","47",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-21","2020","04","21","","11.0","","1.0","","6.0","","12.0","","0.0","","","","","","","M","86","","25","","49",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-22","2020","04","22","","9.3","","0.9","","5.1","","12.9","","0.0","","","","","","","M","83","","25","","54",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-23","2020","04","23","","7.2","","-0.7","","3.2","","14.8","","0.0","","","","","","","M","77","","24","","47",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-24","2020","04","24","","10.6","","-2.1","","4.2","","13.8","","0.0","","","","","","","M","76","","26","","40",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-25","2020","04","25","","7.2","","-2.0","","2.6","","15.4","","0.0","","","","","","","M","71","","25","","63",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-26","2020","04","26","","6.8","","-1.4","","2.7","","15.3","","0.0","","","","","","","M","80","","24","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-27","2020","04","27","","7.4","","-0.6","","3.4","","14.6","","0.0","","","","","","","M","72","","26","","48",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-28","2020","04","28","","9.1","","-1.9","","3.6","","14.4","","0.0","","","","","","","M","70","","26","","54",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-29","2020","04","29","","11.4","","-2.6","","4.4","","13.6","","0.0","","","","","","","M","69","","25","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2020-04-30","2020","04","30","","10.7","","0.0","","5.3","","12.7","","0.0","","","","","","","M","64","","26","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-01","2020","05","01","","11.1","","-3.6","","3.7","","14.3","","0.0","","","","","","","M","59","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-02","2020","05","02","","14.1","","-3.8","","5.2","","12.8","","0.0","","","","","","","M","56","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-03","2020","05","03","","7.6","","-0.4","","3.6","","14.4","","0.0","","","","","","","M","52","","26","","48",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-04","2020","05","04","","7.3","","-0.9","","3.2","","14.8","","0.0","","","","","","","M","50","","25","","48",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-05","2020","05","05","","13.3","","-6.0","","3.7","","14.3","","0.0","","","","","","","M","48","","26","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-06","2020","05","06","","12.8","","-3.6","","4.6","","13.4","","0.0","","","","","","","M","42","","11","","34",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-07","2020","05","07","","4.9","","0.9","","2.9","","15.1","","0.0","","","","","","","M","38","","26","","34",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-08","2020","05","08","","11.9","","-0.4","","5.8","","12.2","","0.0","","","","","","","M","35","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-09","2020","05","09","","13.3","","-2.6","","5.3","","12.7","","0.0","","","","","","","M","30","","6","","31",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-10","2020","05","10","","6.1","","-0.4","","2.8","","15.2","","0.0","","","","","","","M","26","","5","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-11","2020","05","11","","9.7","","-1.2","","4.2","","13.8","","0.0","","","","","","","M","22","","5","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-12","2020","05","12","","8.2","","-0.9","","3.7","","14.3","","0.0","","","","","","","M","16","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-13","2020","05","13","","13.7","","-5.2","","4.3","","13.7","","0.0","","","","","","","M","14","","25","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-14","2020","05","14","","16.7","","-3.2","","6.8","","11.2","","0.0","","","","","","","M","7","","26","","36",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-15","2020","05","15","","16.4","","-0.6","","7.9","","10.1","","0.0","","","","","","","M","2","","25","","36",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-16","2020","05","16","","14.4","","1.7","","8.1","","9.9","","0.0","","","","","","","M","","","25","","40",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-17","2020","05","17","","12.7","","0.8","","6.8","","11.2","","0.0","","","","","","","M","","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-18","2020","05","18","","16.8","","1.3","","9.1","","8.9","","0.0","","","","","","","M","","","25","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-19","2020","05","19","","14.1","","-0.5","","6.8","","11.2","","0.0","","","","","","","M","","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-20","2020","05","20","","15.3","","-0.3","","7.5","","10.5","","0.0","","","","","","","M","","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-21","2020","05","21","","4.9","","1.7","","3.3","","14.7","","0.0","","","","","","","M","","","25","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-22","2020","05","22","","5.9","","1.3","","3.6","","14.4","","0.0","","","","","","","M","","","25","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-23","2020","05","23","","13.2","","1.3","","7.2","","10.8","","0.0","","","","","","","M","","","26","","31",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-24","2020","05","24","","15.0","","0.2","","7.6","","10.4","","0.0","","","","","","","M","","","26","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-25","2020","05","25","","11.6","","3.7","","7.7","","10.3","","0.0","","","","","","","M","","","26","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-26","2020","05","26","","9.8","","0.5","","5.2","","12.8","","0.0","","","","","","","M","","","25","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-27","2020","05","27","","14.2","","-2.2","","6.0","","12.0","","0.0","","","","","","","M","","","25","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-28","2020","05","28","","16.4","","-3.6","","6.4","","11.6","","0.0","","","","","","","M","","","26","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-29","2020","05","29","","22.6","","-0.7","","10.9","","7.1","","0.0","","","","","","","M","","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-30","2020","05","30","","24.5","","3.6","","14.1","","3.9","","0.0","","","","","","","M","","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-05-31","2020","05","31","","11.6","","5.0","","8.3","","9.7","","0.0","","","","","","","M","","","26","","40",""
"-116.34","51.44","YOHO PARK","11790J1","2020-06-01","2020","06","01","","14.9","","3.8","","9.4","","8.6","","0.0","","","","","","","M","","","26","","47",""
"-116.34","51.44","YOHO PARK","11790J1","2020-06-02","2020","06","02","","16.3","","3.0","","9.6","","8.4","","0.0","","","","","","","M","","","27","","52",""
"-116.34","51.44","YOHO PARK","11790J1","2020-06-03","2020","06","03","","11.1","","1.3","","6.2","","11.8","","0.0","","","","","","","M","","","25","","46",""
"-116.34","51.44","YOHO PARK","11790J1","2020-06-04","2020","06","04","","14.9","","-1.8","","6.5","","11.5","","0.0","","","","","","","M","","","25","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2020-06-05","2020","06","05","","17.3","","-2.8","","7.3","","10.7","","0.0","","","","","","","M","","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2020-06-06","2020","06","06","","14.4","","5.4","","9.9","","8.1","","0.0","","","","","","","M","","","25","","47",""
"-116.34","51.44","YOHO PARK","11790J1","2020-06-07","2020","06","07","","7.9","","3.2","","5.5","","12.5","","0.0","","","","","","","M","","","27","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2020-06-08","2020","06","08","","14.2","","1.9","","8.0","","10.0","","0.0","","","","","","","M","","","27","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2020-06-09","2020","06","09","","13.4","","1.6","","7.5","","10.5","","0.0","","","","","","","M","","","25","","53",""
"-116.34","51.44","YOHO PARK","11790J1","2020-06-10","2020","06","10","","17.3","","4.6","","10.9","","7.1","","0.0","","","","","","","M","","","25","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2020-06-11","2020","06","11","","18.5","","5.0","","11.8","","6.2","","0.0","","","","","","","M","","","25","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2020-06-12","2020","06","12","","22.1","","6.4","","14.3","","3.7","","0.0","","","","","","","M","","","27","","37",""
