"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-116.34","51.44","YOHO PARK","11790J1","2023-06-12","2023","06","12","","27.6","","6.7","","17.2","","0.8","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-06-13","2023","06","13","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-06-14","2023","06","14","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-06-15","2023","06","15","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-06-16","2023","06","16","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-06-17","2023","06","17","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-06-18","2023","06","18","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-06-19","2023","06","19","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-06-20","2023","06","20","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-06-21","2023","06","21","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-06-22","2023","06","22","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-06-23","2023","06","23","","22.3","","-0.8","","10.8","","7.2","","0.0","","","","","","0.0","","0","","25","","34",""
"-116.34","51.44","YOHO PARK","11790J1","2023-06-24","2023","06","24","","22.4","","1.9","","12.2","","5.8","","0.0","","","","","","0.0","","0","","26","","50",""
"-116.34","51.44","YOHO PARK","11790J1","2023-06-25","2023","06","25","","21.7","","4.6","","13.1","","4.9","","0.0","","","","","","0.2","","0","","25","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2023-06-26","2023","06","26","","25.5","","3.8","","14.7","","3.3","","0.0","","","","","","0.0","","0","","25","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2023-06-27","2023","06","27","","25.9","","7.3","","16.6","","1.4","","0.0","","","","","","0.0","","0","","26","","51",""
"-116.34","51.44","YOHO PARK","11790J1","2023-06-28","2023","06","28","","27.1","","7.7","","17.4","","0.6","","0.0","","","","","","0.0","","0","","25","","36",""
"-116.34","51.44","YOHO PARK","11790J1","2023-06-29","2023","06","29","","26.0","","6.3","","16.1","","1.9","","0.0","","","","","","0.2","","0","","25","","50",""
"-116.34","51.44","YOHO PARK","11790J1","2023-06-30","2023","06","30","","27.0","","9.0","","18.0","","0.0","","0.0","","","","","","0.0","","","","26","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-01","2023","07","01","","25.1","","6.3","","15.7","","2.3","","0.0","","","","","","0.0","","","","26","","71",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-02","2023","07","02","","19.6","","4.9","","12.3","","5.7","","0.0","","","","","","0.3","","0","","23","","52",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-03","2023","07","03","","19.3","","-1.3","","9.0","","9.0","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-04","2023","07","04","","21.4","","4.3","","12.8","","5.2","","0.0","","","","","","0.0","","0","","26","","34",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-05","2023","07","05","","24.1","","1.4","","12.8","","5.2","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-06","2023","07","06","","25.0","","5.0","","15.0","","3.0","","0.0","","","","","","0.0","","0","","8","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-07","2023","07","07","","23.7","","7.3","","15.5","","2.5","","0.0","","","","","","0.0","","0","","9","","36",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-08","2023","07","08","","29.4","","4.3","","16.8","","1.2","","0.0","","","","","","0.0","","0","","24","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-09","2023","07","09","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-10","2023","07","10","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-11","2023","07","11","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-12","2023","07","12","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-13","2023","07","13","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-14","2023","07","14","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-15","2023","07","15","","24.8","","5.6","","15.2","","2.8","","0.0","","","","","","0.0","","0","","26","","51",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-16","2023","07","16","","28.0","","6.3","","17.1","","0.9","","0.0","","","","","","0.0","","0","","26","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-17","2023","07","17","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-18","2023","07","18","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-19","2023","07","19","","25.2","","1.0","","13.1","","4.9","","0.0","","","","","","0.0","","0","","26","","34",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-20","2023","07","20","","28.3","","5.3","","16.8","","1.2","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-21","2023","07","21","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-22","2023","07","22","","28.3","","9.9","","19.1","","0.0","","1.1","","","","","","0.3","","0","","26","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-23","2023","07","23","","27.7","","5.9","","16.8","","1.2","","0.0","","","","","","0.0","","0","","25","","49",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-24","2023","07","24","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-25","2023","07","25","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-26","2023","07","26","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-27","2023","07","27","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-28","2023","07","28","","16.5","","6.3","","11.4","","6.6","","0.0","","","","","","1.2","","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-07-29","2023","07","29","","26.4","","7.3","","16.8","","1.2","","0.0","","","","","","0.0","","0","","25","","31",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-30","2023","07","30","","25.7","","7.6","","16.6","","1.4","","0.0","","","","","","1.2","","0","","25","","53",""
"-116.34","51.44","YOHO PARK","11790J1","2023-07-31","2023","07","31","","24.9","","4.7","","14.8","","3.2","","0.0","","","","","","0.3","","0","","25","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-01","2023","08","01","","25.0","","2.3","","13.6","","4.4","","0.0","","","","","","0.0","","0","","26","","42",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-02","2023","08","02","","26.7","","4.3","","15.5","","2.5","","0.0","","","","","","0.0","","0","","26","","40",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-03","2023","08","03","","26.0","","4.2","","15.1","","2.9","","0.0","","","","","","0.0","","0","","25","","42",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-04","2023","08","04","","26.4","","8.0","","17.2","","0.8","","0.0","","","","","","0.0","","","","25","","32",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-05","2023","08","05","","25.6","","9.7","","17.7","","0.3","","0.0","","","","","","0.0","","0","","6","","34",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-06","2023","08","06","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-08-07","2023","08","07","","26.5","","5.7","","16.1","","1.9","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-08","2023","08","08","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-08-09","2023","08","09","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-08-10","2023","08","10","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-08-11","2023","08","11","","19.1","","5.7","","12.4","","5.6","","0.0","","","","","","0.0","","0","","25","","34",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-12","2023","08","12","","22.2","","9.1","","15.6","","2.4","","0.0","","","","","","0.0","","0","","25","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-13","2023","08","13","","29.8","","3.7","","16.7","","1.3","","0.0","","","","","","0.0","","0","","24","","32",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-14","2023","08","14","","30.6","","6.8","","18.7","","0.0","","0.7","","","","","","0.0","","0","","26","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-15","2023","08","15","","29.2","","7.7","","18.4","","0.0","","0.4","","","","","","0.0","","0","","26","","51",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-16","2023","08","16","","28.1","","15.6","","21.8","","0.0","","3.8","","","","","","0.0","","0","","26","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-17","2023","08","17","","28.6","","11.1","","19.8","","0.0","","1.8","","","","","","0.0","","","","27","","52",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-18","2023","08","18","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-08-19","2023","08","19","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-08-20","2023","08","20","","20.8","","1.4","","11.1","","6.9","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-21","2023","08","21","","20.7","","3.4","","12.0","","6.0","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-22","2023","08","22","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-08-23","2023","08","23","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-08-24","2023","08","24","","16.3","","5.9","","11.1","","6.9","","0.0","","","","","","0.0","","1","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-25","2023","08","25","","23.0","","3.3","","13.1","","4.9","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-26","2023","08","26","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-08-27","2023","08","27","","","","","","","","","","","","","","","","","","","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-28","2023","08","28","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-08-29","2023","08","29","","28.5","","4.7","","16.6","","1.4","","0.0","","","","","","0.0","","0","","25","","31",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-30","2023","08","30","","21.0","","7.9","","14.4","","3.6","","0.0","","","","","","0.4","","0","","25","","31",""
"-116.34","51.44","YOHO PARK","11790J1","2023-08-31","2023","08","31","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-01","2023","09","01","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-02","2023","09","02","","23.6","","6.9","","15.2","","2.8","","0.0","","","","","","0.0","","0","","21","","47",""
"-116.34","51.44","YOHO PARK","11790J1","2023-09-03","2023","09","03","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-04","2023","09","04","","15.7","","6.3","","11.0","","7.0","","0.0","","","","","","0.0","","1","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-09-05","2023","09","05","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-06","2023","09","06","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-07","2023","09","07","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-08","2023","09","08","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-09","2023","09","09","","22.4","","-0.9","","10.7","","7.3","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-09-10","2023","09","10","","22.5","","-0.1","","11.2","","6.8","","0.0","","","","","","0.0","","0","","26","","32",""
"-116.34","51.44","YOHO PARK","11790J1","2023-09-11","2023","09","11","","20.5","","2.4","","11.5","","6.5","","0.0","","","","","","0.0","","0","","26","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2023-09-12","2023","09","12","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-13","2023","09","13","","","M","","M","","M","","M","","M","","","","","","M","1","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-14","2023","09","14","","20.6","","-0.7","","9.9","","8.1","","0.0","","","","","","0.0","","0","","25","","34",""
"-116.34","51.44","YOHO PARK","11790J1","2023-09-15","2023","09","15","","22.7","","-1.6","","10.5","","7.5","","0.0","","","","","","0.0","","0","","25","","38",""
"-116.34","51.44","YOHO PARK","11790J1","2023-09-16","2023","09","16","","23.8","","0.6","","12.2","","5.8","","0.0","","","","","","0.0","","0","","26","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2023-09-17","2023","09","17","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-18","2023","09","18","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-19","2023","09","19","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-20","2023","09","20","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-21","2023","09","21","","16.2","","-3.6","","6.3","","11.7","","0.0","","","","","","0.2","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-09-22","2023","09","22","","19.2","","-3.4","","7.9","","10.1","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-09-23","2023","09","23","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-24","2023","09","24","","10.1","","1.9","","6.0","","12.0","","0.0","","","","","","2.4","","0","","25","","35",""
"-116.34","51.44","YOHO PARK","11790J1","2023-09-25","2023","09","25","","12.8","","1.8","","7.3","","10.7","","0.0","","","","","","0.0","","0","","28","","36",""
"-116.34","51.44","YOHO PARK","11790J1","2023-09-26","2023","09","26","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-27","2023","09","27","","9.3","","2.7","","6.0","","12.0","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-09-28","2023","09","28","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-29","2023","09","29","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-09-30","2023","09","30","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-10-01","2023","10","01","","11.3","","-1.5","","4.9","","13.1","","0.0","","","","","","0.2","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-02","2023","10","02","","8.6","","-1.8","","3.4","","14.6","","0.0","","","","","","0.0","","0","","27","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-03","2023","10","03","","10.7","","-2.6","","4.0","","14.0","","0.0","","","","","","0.0","","0","","25","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-04","2023","10","04","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-10-05","2023","10","05","","14.3","","0.7","","7.5","","10.5","","0.0","","","","","","0.0","","0","","26","","36",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-06","2023","10","06","","14.8","","-3.9","","5.5","","12.5","","0.0","","","","","","0.0","","0","","25","","37",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-07","2023","10","07","","17.0","","-2.3","","7.3","","10.7","","0.0","","","","","","0.0","","0","","25","","32",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-08","2023","10","08","","17.4","","-2.5","","7.4","","10.6","","0.0","","","","","","0.0","","0","","25","","34",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-09","2023","10","09","","17.4","","0.7","","9.1","","8.9","","0.0","","","","","","0.0","","0","","25","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-10","2023","10","10","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-10-11","2023","10","11","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-10-12","2023","10","12","","11.7","","0.7","","6.2","","11.8","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-13","2023","10","13","","8.9","","-0.3","","4.3","","13.7","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-14","2023","10","14","","12.0","","-2.7","","4.7","","13.3","","0.0","","","","","","0.0","","0","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-15","2023","10","15","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-10-16","2023","10","16","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-10-17","2023","10","17","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-10-18","2023","10","18","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-10-19","2023","10","19","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-10-20","2023","10","20","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-10-21","2023","10","21","","","","","","","","","","","","","","","","","","","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-22","2023","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-23","2023","10","23","","","","","","","","","","","","","","","","","","","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-24","2023","10","24","","","","","","","","","","","","","","","","","","","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-25","2023","10","25","","","M","","M","","M","","M","","M","","","","","","M","18","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-10-26","2023","10","26","","-5.5","","-14.0","","-9.7","","27.7","","0.0","","","","","","0.0","","15","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-27","2023","10","27","","-2.7","","-18.5","","-10.6","","28.6","","0.0","","","","","","0.0","","13","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-28","2023","10","28","","-4.0","","-16.7","","-10.3","","28.3","","0.0","","","","","","0.0","","12","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-29","2023","10","29","","-3.2","","-15.6","","-9.4","","27.4","","0.0","","","","","","0.0","","12","","26","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-30","2023","10","30","","-4.4","","-13.8","","-9.1","","27.1","","0.0","","","","","","0.0","","12","","26","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2023-10-31","2023","10","31","","-1.1","","-11.1","","-6.1","","24.1","","0.0","","","","","","0.0","","12","","27","","49",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-01","2023","11","01","","","M","","M","","M","","M","","M","","","","","","M","12","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-11-02","2023","11","02","","0.1","","-4.5","","-2.2","","20.2","","0.0","","","","","","5.2","","11","","27","","42",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-03","2023","11","03","","","M","","M","","M","","M","","M","","","","","","M","18","","","M","","M"
"-116.34","51.44","YOHO PARK","11790J1","2023-11-04","2023","11","04","","0.8","","-0.7","","0.0","","18.0","","0.0","","","","","","4.3","","20","","26","","49",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-05","2023","11","05","","1.8","","-0.3","","0.8","","17.2","","0.0","","","","","","2.1","","19","","25","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-06","2023","11","06","","2.8","","-3.4","","-0.3","","18.3","","0.0","","","","","","0.0","","15","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-07","2023","11","07","","0.7","","-4.0","","-1.7","","19.7","","0.0","","","","","","1.6","","15","","26","","39",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-08","2023","11","08","","0.7","","-4.4","","-1.9","","19.9","","0.0","","","","","","0.0","","16","","28","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-09","2023","11","09","","0.1","","-3.9","","-1.9","","19.9","","0.0","","","","","","0.0","","14","","28","","43",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-10","2023","11","10","","-0.9","","-4.3","","-2.6","","20.6","","0.0","","","","","","0.4","","13","","26","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-11","2023","11","11","","-0.4","","-3.5","","-1.9","","19.9","","0.0","","","","","","8.9","","15","","24","","50",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-12","2023","11","12","","3.3","","-7.2","","-1.9","","19.9","","0.0","","","","","","1.8","","23","","27","","31",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-13","2023","11","13","","-0.7","","-7.6","","-4.1","","22.1","","0.0","","","","","","7.1","","19","","27","","33",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-14","2023","11","14","","-1.3","","-5.8","","-3.5","","21.5","","0.0","","","","","","0.0","","26","","28","","36",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-15","2023","11","15","","-3.4","","-9.0","","-6.2","","24.2","","0.0","","","","","","2.3","","24","","27","","32",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-16","2023","11","16","","-3.1","","-11.4","","-7.2","","25.2","","0.0","","","","","","0.0","","23","","26","","58",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-17","2023","11","17","","-2.1","","-7.6","","-4.8","","22.8","","0.0","","","","","","0.4","","24","","26","","60",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-18","2023","11","18","","-0.4","","-11.0","","-5.7","","23.7","","0.0","","","","","","0.0","","22","","25","","40",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-19","2023","11","19","","-2.5","","-5.0","","-3.7","","21.7","","0.0","","","","","","2.0","","20","","25","","45",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-20","2023","11","20","","1.2","","-8.9","","-3.9","","21.9","","0.0","","","","","","0.0","","21","","26","","44",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-21","2023","11","21","","-2.9","","-6.0","","-4.5","","22.5","","0.0","","","","","","0.0","","21","","26","","71",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-22","2023","11","22","","-1.9","","-4.7","","-3.3","","21.3","","0.0","","","","","","2.6","","20","","26","","42",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-23","2023","11","23","","1.8","","-15.2","","-6.7","","24.7","","0.0","","","","","","0.0","","23","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-24","2023","11","24","","-6.0","","-19.8","","-12.9","","30.9","","0.0","","","","","","0.2","","22","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-25","2023","11","25","","-4.4","","-19.3","","-11.8","","29.8","","0.0","","","","","","0.0","","21","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-26","2023","11","26","","-7.9","","-10.2","","-9.1","","27.1","","0.0","","","","","","0.0","","23","","25","","31",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-27","2023","11","27","","-8.1","","-10.9","","-9.5","","27.5","","0.0","","","","","","0.0","","22","","26","","58",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-28","2023","11","28","","-8.7","","-12.1","","-10.4","","28.4","","0.0","","","","","","0.2","","21","","26","","52",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-29","2023","11","29","","-10.2","","-14.1","","-12.2","","30.2","","0.0","","","","","","0.2","","23","","25","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2023-11-30","2023","11","30","","-9.7","","-18.3","","-14.0","","32.0","","0.0","","","","","","0.0","","23","","","","",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-01","2023","12","01","","-8.5","","-16.5","","-12.5","","30.5","","0.0","","","","","","0.4","","22","","27","","41",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-02","2023","12","02","","-6.8","","-10.5","","-8.6","","26.6","","0.0","","","","","","2.3","","24","","27","","46",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-03","2023","12","03","","-5.6","","-8.8","","-7.2","","25.2","","0.0","","","","","","6.7","","24","","24","","46",""
"-116.34","51.44","YOHO PARK","11790J1","2023-12-04","2023","12","04","","-1.3","","-6.8","","-4.0","","22.0","","0.0","","","","","","6.1","","33","","27","","47",""
